station_id,datetime,city,station_name,latitude,longitude,pm2_5,pm10,o3,no2,so2,co,pm2_5_aqi,pm10_aqi,o3_aqi,no2_aqi,so2_aqi,co_aqi,overall_aqi,overall_rating,pm2_5_rating,pm10_rating,o3_rating,no2_rating,so2_rating,co_rating
GA003,2024-05-09 06:24:07,gaborone,Mogoditshane Station,-24.6279,25.8541,47,71,66,23,30,1,129.4,58.9,86.9,21.7,42.9,11.4,129.4,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2024-05-09 03:35:07,kigali,City Center Station,-1.9501,30.0588,15,44,43,28,16,1,57.3,40.7,39.8,26.4,22.9,11.4,57.3,moderate,moderate,good,good,good,good,good
KI002,2024-05-09 22:31:38,kigali,Kicukiro Station,-1.9845,30.098,29,45,38,13,13,1,86.6,41.7,35.2,12.3,18.6,11.4,86.6,moderate,moderate,good,good,good,good,good
KI003,2024-05-09 12:12:53,kigali,Gikondo Station,-1.9739,30.0826,27,38,33,21,16,1,82.4,35.2,30.6,19.8,22.9,11.4,82.4,moderate,moderate,good,good,good,good,good
AA001,2024-05-10 21:33:28,addis_ababa,Bole Station,9.0227,38.7465,27,51,74,23,23,4,82.4,47.2,111.5,21.7,32.9,45.5,111.5,unhealthy_sensitive,moderate,good,unhealthy_sensitive,good,good,good
AA002,2024-05-10 19:05:08,addis_ababa,Merkato Station,9.0256,38.7469,37,60,40,36,21,2,104.9,53.5,37.0,34.0,30.0,22.7,104.9,unhealthy_sensitive,unhealthy_sensitive,moderate,good,good,good,good
AA003,2024-05-10 22:09:08,addis_ababa,Piazza Station,9.033,38.7501,25,46,61,36,30,2,78.2,42.6,70.6,34.0,42.9,22.7,78.2,moderate,moderate,good,moderate,good,good,good
KA001,2024-05-10 00:46:51,kampala,Central Station,0.3177,32.5825,19,50,37,25,14,1,65.7,46.3,34.3,23.6,20.0,11.4,65.7,moderate,moderate,good,good,good,good,good
KA002,2024-05-10 04:55:30,kampala,Nakawa Station,0.3376,32.6251,28,37,28,8,9,1,84.5,34.3,25.9,7.5,12.9,11.4,84.5,moderate,moderate,good,good,good,good,good
KA003,2024-05-10 08:35:07,kampala,Makindye Station,0.2936,32.5851,22,48,31,19,11,1,71.9,44.4,28.7,17.9,15.7,11.4,71.9,moderate,moderate,good,good,good,good,good
NA001,2024-05-10 15:14:26,nairobi,CBD Station,-1.2921,36.8219,19,22,51,25,12,1,65.7,20.4,47.2,23.6,17.1,11.4,65.7,moderate,moderate,good,good,good,good,good
NA002,2024-05-10 12:00:47,nairobi,Industrial Area Station,-1.3074,36.8364,27,27,48,36,17,1,82.4,25.0,44.4,34.0,24.3,11.4,82.4,moderate,moderate,good,good,good,good,good
NA003,2024-05-10 03:09:19,nairobi,Westlands Station,-1.2659,36.8015,24,29,42,25,17,1,76.1,26.9,38.9,23.6,24.3,11.4,76.1,moderate,moderate,good,good,good,good,good
GA001,2024-05-10 04:33:46,gaborone,Main Mall Station,-24.6589,25.9124,54,75,71,20,31,2,146.6,60.9,101.0,18.9,44.3,22.7,146.6,unhealthy_sensitive,unhealthy_sensitive,moderate,unhealthy_sensitive,good,good,good
GA002,2024-05-10 20:56:19,gaborone,Broadhurst Station,-24.6428,25.9082,42,83,72,20,28,3,117.2,64.9,104.5,18.9,40.0,34.1,117.2,unhealthy_sensitive,unhealthy_sensitive,moderate,unhealthy_sensitive,good,good,good
GA003,2024-05-10 14:34:12,gaborone,Mogoditshane Station,-24.6279,25.8541,44,86,65,30,35,1,122.1,66.3,83.7,28.3,50.0,11.4,122.1,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2024-05-10 11:19:31,kigali,City Center Station,-1.9501,30.0588,30,44,44,16,18,1,88.7,40.7,40.7,15.1,25.7,11.4,88.7,moderate,moderate,good,good,good,good,good
KI002,2024-05-10 01:18:58,kigali,Kicukiro Station,-1.9845,30.098,26,53,44,24,15,1,80.3,49.1,40.7,22.6,21.4,11.4,80.3,moderate,moderate,good,good,good,good,good
KI003,2024-05-10 00:51:54,kigali,Gikondo Station,-1.9739,30.0826,18,35,33,23,13,1,63.6,32.4,30.6,21.7,18.6,11.4,63.6,moderate,moderate,good,good,good,good,good
AA001,2024-05-11 03:06:16,addis_ababa,Bole Station,9.0227,38.7465,31,52,60,28,21,2,90.8,48.1,67.3,26.4,30.0,22.7,90.8,moderate,moderate,good,moderate,good,good,good
AA002,2024-05-11 13:24:29,addis_ababa,Merkato Station,9.0256,38.7469,27,46,52,27,24,1,82.4,42.6,48.1,25.5,34.3,11.4,82.4,moderate,moderate,good,good,good,good,good
AA003,2024-05-11 16:12:10,addis_ababa,Piazza Station,9.033,38.7501,21,52,51,14,22,3,69.8,48.1,47.2,13.2,31.4,34.1,69.8,moderate,moderate,good,good,good,good,good
KA001,2024-05-11 21:55:39,kampala,Central Station,0.3177,32.5825,22,30,24,8,5,1,71.9,27.8,22.2,7.5,7.1,11.4,71.9,moderate,moderate,good,good,good,good,good
KA002,2024-05-11 14:54:04,kampala,Nakawa Station,0.3376,32.6251,32,48,30,12,15,1,92.9,44.4,27.8,11.3,21.4,11.4,92.9,moderate,moderate,good,good,good,good,good
KA003,2024-05-11 10:00:09,kampala,Makindye Station,0.2936,32.5851,12,43,35,26,12,1,50.0,39.8,32.4,24.5,17.1,11.4,50.0,good,good,good,good,good,good,good
NA001,2024-05-11 19:35:25,nairobi,CBD Station,-1.2921,36.8219,19,51,40,26,17,1,65.7,47.2,37.0,24.5,24.3,11.4,65.7,moderate,moderate,good,good,good,good,good
NA002,2024-05-11 07:50:28,nairobi,Industrial Area Station,-1.3074,36.8364,16,37,34,24,11,2,59.4,34.3,31.5,22.6,15.7,22.7,59.4,moderate,moderate,good,good,good,good,good
NA003,2024-05-11 05:53:51,nairobi,Westlands Station,-1.2659,36.8015,17,28,34,23,13,1,61.5,25.9,31.5,21.7,18.6,11.4,61.5,moderate,moderate,good,good,good,good,good
GA001,2024-05-11 10:31:36,gaborone,Main Mall Station,-24.6589,25.9124,49,68,62,23,29,2,134.3,57.4,73.9,21.7,41.4,22.7,134.3,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA002,2024-05-11 17:23:40,gaborone,Broadhurst Station,-24.6428,25.9082,48,64,61,28,32,1,131.9,55.5,70.6,26.4,45.7,11.4,131.9,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA003,2024-05-11 15:37:48,gaborone,Mogoditshane Station,-24.6279,25.8541,45,59,60,27,28,2,124.5,53.0,67.3,25.5,40.0,22.7,124.5,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2024-05-11 14:27:01,kigali,City Center Station,-1.9501,30.0588,28,36,32,12,15,1,84.5,33.3,29.6,11.3,21.4,11.4,84.5,moderate,moderate,good,good,good,good,good
KI002,2024-05-11 07:18:43,kigali,Kicukiro Station,-1.9845,30.098,24,31,37,9,13,1,76.1,28.7,34.3,8.5,18.6,11.4,76.1,moderate,moderate,good,good,good,good,good
KI003,2024-05-11 19:26:44,kigali,Gikondo Station,-1.9739,30.0826,22,28,37,14,6,2,71.9,25.9,34.3,13.2,8.6,22.7,71.9,moderate,moderate,good,good,good,good,good
AA001,2024-05-12 16:39:10,addis_ababa,Bole Station,9.0227,38.7465,18,47,57,20,27,3,63.6,43.5,57.5,18.9,38.6,34.1,63.6,moderate,moderate,good,moderate,good,good,good
AA002,2024-05-12 09:36:38,addis_ababa,Merkato Station,9.0256,38.7469,26,46,55,23,22,1,80.3,42.6,51.0,21.7,31.4,11.4,80.3,moderate,moderate,good,moderate,good,good,good
AA003,2024-05-12 17:23:36,addis_ababa,Piazza Station,9.033,38.7501,25,52,47,30,24,3,78.2,48.1,43.5,28.3,34.3,34.1,78.2,moderate,moderate,good,good,good,good,good
KA001,2024-05-12 20:13:07,kampala,Central Station,0.3177,32.5825,25,41,20,16,8,2,78.2,38.0,18.5,15.1,11.4,22.7,78.2,moderate,moderate,good,good,good,good,good
KA002,2024-05-12 04:14:45,kampala,Nakawa Station,0.3376,32.6251,24,39,43,8,7,1,76.1,36.1,39.8,7.5,10.0,11.4,76.1,moderate,moderate,good,good,good,good,good
KA003,2024-05-12 14:53:30,kampala,Makindye Station,0.2936,32.5851,17,36,35,12,12,1,61.5,33.3,32.4,11.3,17.1,11.4,61.5,moderate,moderate,good,good,good,good,good
NA001,2024-05-12 10:04:05,nairobi,CBD Station,-1.2921,36.8219,16,24,32,16,10,1,59.4,22.2,29.6,15.1,14.3,11.4,59.4,moderate,moderate,good,good,good,good,good
NA002,2024-05-12 10:05:57,nairobi,Industrial Area Station,-1.3074,36.8364,9,19,44,21,17,1,37.5,17.6,40.7,19.8,24.3,11.4,40.7,good,good,good,good,good,good,good
NA003,2024-05-12 20:47:06,nairobi,Westlands Station,-1.2659,36.8015,27,43,35,30,17,1,82.4,39.8,32.4,28.3,24.3,11.4,82.4,moderate,moderate,good,good,good,good,good
GA001,2024-05-12 20:14:56,gaborone,Main Mall Station,-24.6589,25.9124,40,73,57,18,23,2,112.3,59.9,57.5,17.0,32.9,22.7,112.3,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA002,2024-05-12 01:33:04,gaborone,Broadhurst Station,-24.6428,25.9082,37,52,64,23,30,2,104.9,48.1,80.4,21.7,42.9,22.7,104.9,unhealthy_sensitive,unhealthy_sensitive,good,moderate,good,good,good
GA003,2024-05-12 19:40:51,gaborone,Mogoditshane Station,-24.6279,25.8541,40,63,63,21,29,2,112.3,55.0,77.1,19.8,41.4,22.7,112.3,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2024-05-12 23:20:40,kigali,City Center Station,-1.9501,30.0588,14,25,29,7,10,1,55.2,23.1,26.9,6.6,14.3,11.4,55.2,moderate,moderate,good,good,good,good,good
KI002,2024-05-12 17:12:42,kigali,Kicukiro Station,-1.9845,30.098,26,40,33,13,10,1,80.3,37.0,30.6,12.3,14.3,11.4,80.3,moderate,moderate,good,good,good,good,good
KI003,2024-05-12 03:17:13,kigali,Gikondo Station,-1.9739,30.0826,15,15,38,10,6,1,57.3,13.9,35.2,9.4,8.6,11.4,57.3,moderate,moderate,good,good,good,good,good
AA001,2024-05-13 16:40:44,addis_ababa,Bole Station,9.0227,38.7465,29,62,60,33,21,3,86.6,54.5,67.3,31.1,30.0,34.1,86.6,moderate,moderate,moderate,moderate,good,good,good
AA002,2024-05-13 01:49:17,addis_ababa,Merkato Station,9.0256,38.7469,29,44,45,27,25,2,86.6,40.7,41.7,25.5,35.7,22.7,86.6,moderate,moderate,good,good,good,good,good
AA003,2024-05-13 09:03:35,addis_ababa,Piazza Station,9.033,38.7501,37,54,56,22,23,2,104.9,50.0,54.3,20.8,32.9,22.7,104.9,unhealthy_sensitive,unhealthy_sensitive,good,moderate,good,good,good
KA001,2024-05-13 03:59:45,kampala,Central Station,0.3177,32.5825,27,61,46,20,18,1,82.4,54.0,42.6,18.9,25.7,11.4,82.4,moderate,moderate,moderate,good,good,good,good
KA002,2024-05-13 18:12:03,kampala,Nakawa Station,0.3376,32.6251,53,67,56,36,22,2,144.1,56.9,54.3,34.0,31.4,22.7,144.1,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KA003,2024-05-13 04:21:57,kampala,Makindye Station,0.2936,32.5851,31,64,58,32,19,2,90.8,55.5,60.8,30.2,27.1,22.7,90.8,moderate,moderate,moderate,moderate,good,good,good
NA001,2024-05-13 12:58:08,nairobi,CBD Station,-1.2921,36.8219,30,54,57,41,18,1,88.7,50.0,57.5,38.7,25.7,11.4,88.7,moderate,moderate,good,moderate,good,good,good
NA002,2024-05-13 17:47:13,nairobi,Industrial Area Station,-1.3074,36.8364,23,54,54,29,15,1,74.0,50.0,50.0,27.4,21.4,11.4,74.0,moderate,moderate,good,good,good,good,good
NA003,2024-05-13 13:17:08,nairobi,Westlands Station,-1.2659,36.8015,24,48,67,35,24,1,76.1,44.4,90.2,33.0,34.3,11.4,90.2,moderate,moderate,good,moderate,good,good,good
GA001,2024-05-13 20:30:31,gaborone,Main Mall Station,-24.6589,25.9124,47,79,66,38,36,3,129.4,62.9,86.9,35.8,51.0,34.1,129.4,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,moderate,good
GA002,2024-05-13 00:30:45,gaborone,Broadhurst Station,-24.6428,25.9082,41,80,62,23,30,4,114.7,63.4,73.9,21.7,42.9,45.5,114.7,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA003,2024-05-13 20:32:35,gaborone,Mogoditshane Station,-24.6279,25.8541,34,59,66,22,24,1,97.1,53.0,86.9,20.8,34.3,11.4,97.1,moderate,moderate,moderate,moderate,good,good,good
KI001,2024-05-13 07:27:22,kigali,City Center Station,-1.9501,30.0588,22,33,30,16,14,1,71.9,30.6,27.8,15.1,20.0,11.4,71.9,moderate,moderate,good,good,good,good,good
KI002,2024-05-13 09:19:40,kigali,Kicukiro Station,-1.9845,30.098,19,50,21,16,8,1,65.7,46.3,19.4,15.1,11.4,11.4,65.7,moderate,moderate,good,good,good,good,good
KI003,2024-05-13 00:14:23,kigali,Gikondo Station,-1.9739,30.0826,21,29,34,18,13,1,69.8,26.9,31.5,17.0,18.6,11.4,69.8,moderate,moderate,good,good,good,good,good
AA001,2024-05-14 12:01:34,addis_ababa,Bole Station,9.0227,38.7465,35,54,60,29,19,3,99.2,50.0,67.3,27.4,27.1,34.1,99.2,moderate,moderate,good,moderate,good,good,good
AA002,2024-05-14 12:40:29,addis_ababa,Merkato Station,9.0256,38.7469,34,48,56,31,25,1,97.1,44.4,54.3,29.2,35.7,11.4,97.1,moderate,moderate,good,moderate,good,good,good
AA003,2024-05-14 16:00:45,addis_ababa,Piazza Station,9.033,38.7501,31,55,57,30,20,1,90.8,51.0,57.5,28.3,28.6,11.4,90.8,moderate,moderate,moderate,moderate,good,good,good
KA001,2024-05-14 05:19:46,kampala,Central Station,0.3177,32.5825,30,40,30,9,8,1,88.7,37.0,27.8,8.5,11.4,11.4,88.7,moderate,moderate,good,good,good,good,good
KA002,2024-05-14 03:47:27,kampala,Nakawa Station,0.3376,32.6251,25,48,36,16,16,2,78.2,44.4,33.3,15.1,22.9,22.7,78.2,moderate,moderate,good,good,good,good,good
KA003,2024-05-14 13:24:29,kampala,Makindye Station,0.2936,32.5851,28,35,37,18,14,1,84.5,32.4,34.3,17.0,20.0,11.4,84.5,moderate,moderate,good,good,good,good,good
NA001,2024-05-14 01:29:16,nairobi,CBD Station,-1.2921,36.8219,21,28,51,29,18,1,69.8,25.9,47.2,27.4,25.7,11.4,69.8,moderate,moderate,good,good,good,good,good
NA002,2024-05-14 08:39:50,nairobi,Industrial Area Station,-1.3074,36.8364,16,32,43,29,14,1,59.4,29.6,39.8,27.4,20.0,11.4,59.4,moderate,moderate,good,good,good,good,good
NA003,2024-05-14 16:42:21,nairobi,Westlands Station,-1.2659,36.8015,13,26,47,25,17,1,53.1,24.1,43.5,23.6,24.3,11.4,53.1,moderate,moderate,good,good,good,good,good
GA001,2024-05-14 20:36:42,gaborone,Main Mall Station,-24.6589,25.9124,45,68,72,31,27,3,124.5,57.4,104.5,29.2,38.6,34.1,124.5,unhealthy_sensitive,unhealthy_sensitive,moderate,unhealthy_sensitive,good,good,good
GA002,2024-05-14 03:08:01,gaborone,Broadhurst Station,-24.6428,25.9082,43,66,59,26,19,1,119.6,56.4,64.1,24.5,27.1,11.4,119.6,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA003,2024-05-14 20:54:56,gaborone,Mogoditshane Station,-24.6279,25.8541,41,74,67,29,35,1,114.7,60.4,90.2,27.4,50.0,11.4,114.7,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2024-05-14 16:22:41,kigali,City Center Station,-1.9501,30.0588,22,46,43,25,16,1,71.9,42.6,39.8,23.6,22.9,11.4,71.9,moderate,moderate,good,good,good,good,good
KI002,2024-05-14 00:42:27,kigali,Kicukiro Station,-1.9845,30.098,21,37,35,19,13,1,69.8,34.3,32.4,17.9,18.6,11.4,69.8,moderate,moderate,good,good,good,good,good
KI003,2024-05-14 07:57:38,kigali,Gikondo Station,-1.9739,30.0826,28,41,35,16,11,1,84.5,38.0,32.4,15.1,15.7,11.4,84.5,moderate,moderate,good,good,good,good,good
AA001,2024-05-15 06:26:59,addis_ababa,Bole Station,9.0227,38.7465,35,39,52,24,22,2,99.2,36.1,48.1,22.6,31.4,22.7,99.2,moderate,moderate,good,good,good,good,good
AA002,2024-05-15 07:22:06,addis_ababa,Merkato Station,9.0256,38.7469,26,57,47,28,24,1,80.3,52.0,43.5,26.4,34.3,11.4,80.3,moderate,moderate,moderate,good,good,good,good
AA003,2024-05-15 06:52:35,addis_ababa,Piazza Station,9.033,38.7501,27,47,52,32,26,2,82.4,43.5,48.1,30.2,37.1,22.7,82.4,moderate,moderate,good,good,good,good,good
KA001,2024-05-15 11:08:55,kampala,Central Station,0.3177,32.5825,32,43,39,15,14,1,92.9,39.8,36.1,14.2,20.0,11.4,92.9,moderate,moderate,good,good,good,good,good
KA002,2024-05-15 01:15:59,kampala,Nakawa Station,0.3376,32.6251,36,49,37,19,12,2,102.5,45.4,34.3,17.9,17.1,22.7,102.5,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
KA003,2024-05-15 21:57:40,kampala,Makindye Station,0.2936,32.5851,30,41,27,13,8,1,88.7,38.0,25.0,12.3,11.4,11.4,88.7,moderate,moderate,good,good,good,good,good
NA001,2024-05-15 23:18:45,nairobi,CBD Station,-1.2921,36.8219,21,31,44,30,18,1,69.8,28.7,40.7,28.3,25.7,11.4,69.8,moderate,moderate,good,good,good,good,good
NA002,2024-05-15 20:57:36,nairobi,Industrial Area Station,-1.3074,36.8364,13,38,47,21,15,1,53.1,35.2,43.5,19.8,21.4,11.4,53.1,moderate,moderate,good,good,good,good,good
NA003,2024-05-15 13:06:14,nairobi,Westlands Station,-1.2659,36.8015,17,31,39,20,10,1,61.5,28.7,36.1,18.9,14.3,11.4,61.5,moderate,moderate,good,good,good,good,good
GA001,2024-05-15 10:09:49,gaborone,Main Mall Station,-24.6589,25.9124,45,63,64,23,30,1,124.5,55.0,80.4,21.7,42.9,11.4,124.5,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA002,2024-05-15 14:47:27,gaborone,Broadhurst Station,-24.6428,25.9082,46,81,67,23,39,2,127.0,63.9,90.2,21.7,54.8,22.7,127.0,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,moderate,good
GA003,2024-05-15 00:08:25,gaborone,Mogoditshane Station,-24.6279,25.8541,48,69,65,24,31,3,131.9,57.9,83.7,22.6,44.3,34.1,131.9,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2024-05-15 20:14:38,kigali,City Center Station,-1.9501,30.0588,23,41,36,13,10,1,74.0,38.0,33.3,12.3,14.3,11.4,74.0,moderate,moderate,good,good,good,good,good
KI002,2024-05-15 03:35:43,kigali,Kicukiro Station,-1.9845,30.098,30,45,44,15,14,1,88.7,41.7,40.7,14.2,20.0,11.4,88.7,moderate,moderate,good,good,good,good,good
KI003,2024-05-15 22:02:43,kigali,Gikondo Station,-1.9739,30.0826,28,38,31,20,11,1,84.5,35.2,28.7,18.9,15.7,11.4,84.5,moderate,moderate,good,good,good,good,good
AA001,2024-05-16 03:40:59,addis_ababa,Bole Station,9.0227,38.7465,42,55,60,33,29,2,117.2,51.0,67.3,31.1,41.4,22.7,117.2,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
AA002,2024-05-16 23:51:08,addis_ababa,Merkato Station,9.0256,38.7469,30,49,38,36,25,1,88.7,45.4,35.2,34.0,35.7,11.4,88.7,moderate,moderate,good,good,good,good,good
AA003,2024-05-16 06:19:48,addis_ababa,Piazza Station,9.033,38.7501,29,50,51,29,27,2,86.6,46.3,47.2,27.4,38.6,22.7,86.6,moderate,moderate,good,good,good,good,good
KA001,2024-05-16 22:42:09,kampala,Central Station,0.3177,32.5825,21,47,37,19,12,1,69.8,43.5,34.3,17.9,17.1,11.4,69.8,moderate,moderate,good,good,good,good,good
KA002,2024-05-16 03:25:11,kampala,Nakawa Station,0.3376,32.6251,27,43,15,20,10,2,82.4,39.8,13.9,18.9,14.3,22.7,82.4,moderate,moderate,good,good,good,good,good
KA003,2024-05-16 05:24:22,kampala,Makindye Station,0.2936,32.5851,23,40,35,16,8,1,74.0,37.0,32.4,15.1,11.4,11.4,74.0,moderate,moderate,good,good,good,good,good
NA001,2024-05-16 09:21:30,nairobi,CBD Station,-1.2921,36.8219,22,25,43,24,18,1,71.9,23.1,39.8,22.6,25.7,11.4,71.9,moderate,moderate,good,good,good,good,good
NA002,2024-05-16 00:18:26,nairobi,Industrial Area Station,-1.3074,36.8364,17,30,40,26,16,1,61.5,27.8,37.0,24.5,22.9,11.4,61.5,moderate,moderate,good,good,good,good,good
NA003,2024-05-16 06:26:41,nairobi,Westlands Station,-1.2659,36.8015,20,37,47,18,18,1,67.8,34.3,43.5,17.0,25.7,11.4,67.8,moderate,moderate,good,good,good,good,good
GA001,2024-05-16 18:14:54,gaborone,Main Mall Station,-24.6589,25.9124,38,75,64,31,30,2,107.4,60.9,80.4,29.2,42.9,22.7,107.4,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA002,2024-05-16 19:18:40,gaborone,Broadhurst Station,-24.6428,25.9082,39,81,61,23,28,3,109.8,63.9,70.6,21.7,40.0,34.1,109.8,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA003,2024-05-16 19:38:11,gaborone,Mogoditshane Station,-24.6279,25.8541,42,63,68,27,27,2,117.2,55.0,93.5,25.5,38.6,22.7,117.2,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2024-05-16 01:44:20,kigali,City Center Station,-1.9501,30.0588,16,48,38,16,14,1,59.4,44.4,35.2,15.1,20.0,11.4,59.4,moderate,moderate,good,good,good,good,good
KI002,2024-05-16 19:23:12,kigali,Kicukiro Station,-1.9845,30.098,26,61,36,18,13,1,80.3,54.0,33.3,17.0,18.6,11.4,80.3,moderate,moderate,moderate,good,good,good,good
KI003,2024-05-16 20:35:16,kigali,Gikondo Station,-1.9739,30.0826,27,31,39,17,16,1,82.4,28.7,36.1,16.0,22.9,11.4,82.4,moderate,moderate,good,good,good,good,good
AA001,2024-05-17 07:43:28,addis_ababa,Bole Station,9.0227,38.7465,33,49,64,33,23,2,95.0,45.4,80.4,31.1,32.9,22.7,95.0,moderate,moderate,good,moderate,good,good,good
AA002,2024-05-17 23:19:14,addis_ababa,Merkato Station,9.0256,38.7469,26,56,56,33,33,2,80.3,51.5,54.3,31.1,47.1,22.7,80.3,moderate,moderate,moderate,moderate,good,good,good
AA003,2024-05-17 17:11:56,addis_ababa,Piazza Station,9.033,38.7501,24,58,55,36,28,3,76.1,52.5,51.0,34.0,40.0,34.1,76.1,moderate,moderate,moderate,moderate,good,good,good
KA001,2024-05-17 00:27:17,kampala,Central Station,0.3177,32.5825,26,48,32,10,11,1,80.3,44.4,29.6,9.4,15.7,11.4,80.3,moderate,moderate,good,good,good,good,good
KA002,2024-05-17 16:16:58,kampala,Nakawa Station,0.3376,32.6251,25,58,38,16,11,1,78.2,52.5,35.2,15.1,15.7,11.4,78.2,moderate,moderate,moderate,good,good,good,good
KA003,2024-05-17 04:18:23,kampala,Makindye Station,0.2936,32.5851,24,36,35,21,12,2,76.1,33.3,32.4,19.8,17.1,22.7,76.1,moderate,moderate,good,good,good,good,good
NA001,2024-05-17 23:32:12,nairobi,CBD Station,-1.2921,36.8219,16,45,45,30,20,1,59.4,41.7,41.7,28.3,28.6,11.4,59.4,moderate,moderate,good,good,good,good,good
NA002,2024-05-17 04:48:13,nairobi,Industrial Area Station,-1.3074,36.8364,23,46,47,20,11,1,74.0,42.6,43.5,18.9,15.7,11.4,74.0,moderate,moderate,good,good,good,good,good
NA003,2024-05-17 19:48:56,nairobi,Westlands Station,-1.2659,36.8015,9,27,45,25,13,1,37.5,25.0,41.7,23.6,18.6,11.4,41.7,good,good,good,good,good,good,good
GA001,2024-05-17 08:52:10,gaborone,Main Mall Station,-24.6589,25.9124,35,68,59,23,28,1,99.2,57.4,64.1,21.7,40.0,11.4,99.2,moderate,moderate,moderate,moderate,good,good,good
GA002,2024-05-17 10:00:54,gaborone,Broadhurst Station,-24.6428,25.9082,44,76,83,22,28,3,122.1,61.4,143.0,20.8,40.0,34.1,143.0,unhealthy_sensitive,unhealthy_sensitive,moderate,unhealthy_sensitive,good,good,good
GA003,2024-05-17 02:31:21,gaborone,Mogoditshane Station,-24.6279,25.8541,50,66,58,32,24,1,136.8,56.4,60.8,30.2,34.3,11.4,136.8,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2024-05-17 19:36:38,kigali,City Center Station,-1.9501,30.0588,17,21,41,15,13,1,61.5,19.4,38.0,14.2,18.6,11.4,61.5,moderate,moderate,good,good,good,good,good
KI002,2024-05-17 10:48:23,kigali,Kicukiro Station,-1.9845,30.098,23,40,47,11,13,1,74.0,37.0,43.5,10.4,18.6,11.4,74.0,moderate,moderate,good,good,good,good,good
KI003,2024-05-17 05:19:40,kigali,Gikondo Station,-1.9739,30.0826,22,21,33,19,14,1,71.9,19.4,30.6,17.9,20.0,11.4,71.9,moderate,moderate,good,good,good,good,good
AA001,2024-05-18 12:47:33,addis_ababa,Bole Station,9.0227,38.7465,34,51,67,24,25,1,97.1,47.2,90.2,22.6,35.7,11.4,97.1,moderate,moderate,good,moderate,good,good,good
AA002,2024-05-18 03:40:58,addis_ababa,Merkato Station,9.0256,38.7469,29,45,46,32,21,3,86.6,41.7,42.6,30.2,30.0,34.1,86.6,moderate,moderate,good,good,good,good,good
AA003,2024-05-18 12:05:21,addis_ababa,Piazza Station,9.033,38.7501,27,54,44,23,21,2,82.4,50.0,40.7,21.7,30.0,22.7,82.4,moderate,moderate,good,good,good,good,good
KA001,2024-05-18 15:18:08,kampala,Central Station,0.3177,32.5825,21,36,29,18,9,1,69.8,33.3,26.9,17.0,12.9,11.4,69.8,moderate,moderate,good,good,good,good,good
KA002,2024-05-18 14:50:41,kampala,Nakawa Station,0.3376,32.6251,25,37,27,15,8,1,78.2,34.3,25.0,14.2,11.4,11.4,78.2,moderate,moderate,good,good,good,good,good
